year,id,display_name,works_count,category,related_concepts
2021,https://openalex.org/T13702,Machine Learning in Healthcare,6346,AI in Healthcare,"[{""id"": ""https://openalex.org/T13674"", ""display_name"": ""Computer Science and Engineering"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12380"", ""display_name"": ""Authorship Attribution and Profiling"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10951"", ""display_name"": ""Cryptographic Implementations and Security"", ""category"": ""Machine Learning""}]"
2021,https://openalex.org/T10392,Cutaneous Melanoma Detection and Management,6308,AI in Healthcare,"[{""id"": ""https://openalex.org/T14364"", ""display_name"": ""Clusterin in disease pathology"", ""category"": ""AI in Healthcare""}, {""id"": ""https://openalex.org/T10178"", ""display_name"": ""Cancer survivorship and care"", ""category"": ""AI in Healthcare""}, {""id"": ""https://openalex.org/T12505"", ""display_name"": ""Peptidase Inhibition and Analysis"", ""category"": ""Machine Learning""}]"
2021,https://openalex.org/T10883,Ethics and Social Impacts of AI,6093,Explainable & Trustworthy AI,"[{""id"": ""https://openalex.org/T14236"", ""display_name"": ""Educational Tools and Methods"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T11556"", ""display_name"": ""Poverty, Education, and Child Welfare"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T11805"", ""display_name"": ""Agricultural economics and policies"", ""category"": ""Machine Learning""}]"
2021,https://openalex.org/T11710,Biomedical Text Mining and Ontologies,5971,AI in Healthcare,"[{""id"": ""https://openalex.org/T10207"", ""display_name"": ""Advanced biosensing and bioanalysis techniques"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12412"", ""display_name"": ""Enzyme function and inhibition"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10066"", ""display_name"": ""Gut microbiota and health"", ""category"": ""AI in Healthcare""}]"
2021,https://openalex.org/T10052,Medical Image Segmentation Techniques,5843,AI in Healthcare,"[{""id"": ""https://openalex.org/T10888"", ""display_name"": ""Augmented Reality Applications"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T11019"", ""display_name"": ""Image Enhancement Techniques"", ""category"": ""Computer Vision""}, {""id"": ""https://openalex.org/T13579"", ""display_name"": ""Image and Video Stabilization"", ""category"": ""Computer Vision""}]"
2021,https://openalex.org/T11595,Textile materials and evaluations,5805,Machine Learning,"[{""id"": ""https://openalex.org/T10389"", ""display_name"": ""Polymer crystallization and properties"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10660"", ""display_name"": ""Conducting polymers and applications"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T11360"", ""display_name"": ""Flame retardant materials and properties"", ""category"": ""Machine Learning""}]"
2021,https://openalex.org/T11550,Text and Document Classification Technologies,5749,Machine Learning,"[{""id"": ""https://openalex.org/T13674"", ""display_name"": ""Computer Science and Engineering"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12380"", ""display_name"": ""Authorship Attribution and Profiling"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10951"", ""display_name"": ""Cryptographic Implementations and Security"", ""category"": ""Machine Learning""}]"
2021,https://openalex.org/T11479,Smart Cities and Technologies,5627,Machine Learning,"[{""id"": ""https://openalex.org/T10689"", ""display_name"": ""Remote-Sensing Image Classification"", ""category"": ""Computer Vision""}, {""id"": ""https://openalex.org/T14145"", ""display_name"": ""Diverse Cultural Media Analysis"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12124"", ""display_name"": ""Engineering Education and Curriculum Development"", ""category"": ""Machine Learning""}]"
2021,https://openalex.org/T12254,Machine Learning in Bioinformatics,5616,AI in Healthcare,"[{""id"": ""https://openalex.org/T10207"", ""display_name"": ""Advanced biosensing and bioanalysis techniques"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12412"", ""display_name"": ""Enzyme function and inhibition"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10066"", ""display_name"": ""Gut microbiota and health"", ""category"": ""AI in Healthcare""}]"
2021,https://openalex.org/T11652,Imbalanced Data Classification Techniques,5580,Machine Learning,"[{""id"": ""https://openalex.org/T13674"", ""display_name"": ""Computer Science and Engineering"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12380"", ""display_name"": ""Authorship Attribution and Profiling"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10951"", ""display_name"": ""Cryptographic Implementations and Security"", ""category"": ""Machine Learning""}]"
2021,https://openalex.org/T12026,Explainable Artificial Intelligence (XAI),5311,Explainable & Trustworthy AI,"[{""id"": ""https://openalex.org/T13674"", ""display_name"": ""Computer Science and Engineering"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12380"", ""display_name"": ""Authorship Attribution and Profiling"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10951"", ""display_name"": ""Cryptographic Implementations and Security"", ""category"": ""Machine Learning""}]"
2021,https://openalex.org/T12072,Machine Learning and Algorithms,5300,Computer Vision,"[{""id"": ""https://openalex.org/T13674"", ""display_name"": ""Computer Science and Engineering"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12380"", ""display_name"": ""Authorship Attribution and Profiling"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10951"", ""display_name"": ""Cryptographic Implementations and Security"", ""category"": ""Machine Learning""}]"
2021,https://openalex.org/T10538,Data Mining Algorithms and Applications,5150,Machine Learning,"[{""id"": ""https://openalex.org/T14414"", ""display_name"": ""Artificial Intelligence in Education"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12863"", ""display_name"": ""Web and Library Services"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T11800"", ""display_name"": ""User Authentication and Security Systems"", ""category"": ""Machine Learning""}]"
2021,https://openalex.org/T13398,Data Analysis with R,5094,Machine Learning,"[{""id"": ""https://openalex.org/T13674"", ""display_name"": ""Computer Science and Engineering"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12380"", ""display_name"": ""Authorship Attribution and Profiling"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10951"", ""display_name"": ""Cryptographic Implementations and Security"", ""category"": ""Machine Learning""}]"
2021,https://openalex.org/T12564,Sensor Technology and Measurement Systems,5087,Machine Learning,"[{""id"": ""https://openalex.org/T11347"", ""display_name"": ""Neural Networks Stability and Synchronization"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10317"", ""display_name"": ""Advanced Database Systems and Queries"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12127"", ""display_name"": ""Software System Performance and Reliability"", ""category"": ""Machine Learning""}]"
2021,https://openalex.org/T12611,Neural Networks and Reservoir Computing,4886,Machine Learning,"[{""id"": ""https://openalex.org/T13674"", ""display_name"": ""Computer Science and Engineering"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12380"", ""display_name"": ""Authorship Attribution and Profiling"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10951"", ""display_name"": ""Cryptographic Implementations and Security"", ""category"": ""Machine Learning""}]"
2021,https://openalex.org/T11975,Evolutionary Algorithms and Applications,4862,Optimization & Theory,"[{""id"": ""https://openalex.org/T13674"", ""display_name"": ""Computer Science and Engineering"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12380"", ""display_name"": ""Authorship Attribution and Profiling"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10951"", ""display_name"": ""Cryptographic Implementations and Security"", ""category"": ""Machine Learning""}]"
2021,https://openalex.org/T12031,Speech and dialogue systems,4814,Natural Language Processing,"[{""id"": ""https://openalex.org/T13674"", ""display_name"": ""Computer Science and Engineering"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12380"", ""display_name"": ""Authorship Attribution and Profiling"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10951"", ""display_name"": ""Cryptographic Implementations and Security"", ""category"": ""Machine Learning""}]"
2021,https://openalex.org/T10711,Target Tracking and Data Fusion in Sensor Networks,4754,Computer Vision,"[{""id"": ""https://openalex.org/T13674"", ""display_name"": ""Computer Science and Engineering"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12380"", ""display_name"": ""Authorship Attribution and Profiling"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10951"", ""display_name"": ""Cryptographic Implementations and Security"", ""category"": ""Machine Learning""}]"
2021,https://openalex.org/T12006,Ergonomics and Musculoskeletal Disorders,4752,Computer Vision,"[{""id"": ""https://openalex.org/T13542"", ""display_name"": ""Grit, Self-Efficacy, and Motivation"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T11400"", ""display_name"": ""Motivation and Self-Concept in Sports"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12753"", ""display_name"": ""Psychology, Coaching, and Therapy"", ""category"": ""Machine Learning""}]"
2021,https://openalex.org/T11901,Bayesian Methods and Mixture Models,4733,Machine Learning,"[{""id"": ""https://openalex.org/T13674"", ""display_name"": ""Computer Science and Engineering"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12380"", ""display_name"": ""Authorship Attribution and Profiling"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10951"", ""display_name"": ""Cryptographic Implementations and Security"", ""category"": ""Machine Learning""}]"
2021,https://openalex.org/T12761,Data Stream Mining Techniques,4712,Machine Learning,"[{""id"": ""https://openalex.org/T13674"", ""display_name"": ""Computer Science and Engineering"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12380"", ""display_name"": ""Authorship Attribution and Profiling"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10951"", ""display_name"": ""Cryptographic Implementations and Security"", ""category"": ""Machine Learning""}]"
2021,https://openalex.org/T13623,Linguistic Studies and Language Acquisition,4575,Machine Learning,"[{""id"": ""https://openalex.org/T13674"", ""display_name"": ""Computer Science and Engineering"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12380"", ""display_name"": ""Authorship Attribution and Profiling"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10951"", ""display_name"": ""Cryptographic Implementations and Security"", ""category"": ""Machine Learning""}]"
2021,https://openalex.org/T12676,Machine Learning and ELM,4501,Machine Learning,"[{""id"": ""https://openalex.org/T13674"", ""display_name"": ""Computer Science and Engineering"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12380"", ""display_name"": ""Authorship Attribution and Profiling"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10951"", ""display_name"": ""Cryptographic Implementations and Security"", ""category"": ""Machine Learning""}]"
2021,https://openalex.org/T13674,Computer Science and Engineering,4427,Computer Vision,"[{""id"": ""https://openalex.org/T12380"", ""display_name"": ""Authorship Attribution and Profiling"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10951"", ""display_name"": ""Cryptographic Implementations and Security"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T11010"", ""display_name"": ""Logic, Reasoning, and Knowledge"", ""category"": ""Machine Learning""}]"
2021,https://openalex.org/T10799,Data Visualization and Analytics,4423,Computer Vision,"[{""id"": ""https://openalex.org/T10888"", ""display_name"": ""Augmented Reality Applications"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T11019"", ""display_name"": ""Image Enhancement Techniques"", ""category"": ""Computer Vision""}, {""id"": ""https://openalex.org/T13579"", ""display_name"": ""Image and Video Stabilization"", ""category"": ""Computer Vision""}]"
